time	asset	gain
0.60	focus.mp3	0.26
4.50	click-soft.mp3	0.26
11.00	whoosh.mp3	0.26
15.00	transform.mp3	0.26
21.00	focus.mp3	0.26
27.00	stack-collapse.mp3	0.26
31.00	transform.mp3	0.26
35.00	whoosh-fast.mp3	0.26
38.00	complete-done.mp3	0.26
41.00	drop-thud.mp3	0.26
46.00	stack-collapse.mp3	0.26
51.00	focus.mp3	0.26
56.00	complete-done.mp3	0.26
