time	asset	gain
0.60	whoosh.mp3	0.28
10.60	whoosh-fast.mp3	0.28
11.80	drop-thud.mp3	0.28
21.20	focus.mp3	0.28
31.50	click-soft.mp3	0.28
33.00	transform.mp3	0.28
41.50	whoosh-fast.mp3	0.28
44.00	stack-collapse.mp3	0.28
51.50	complete-done.mp3	0.28
