time	asset	gain
0.60	whoosh.mp3	0.26
3.50	focus.mp3	0.26
10.50	drop-thud.mp3	0.26
12.00	stack-collapse.mp3	0.26
20.60	click-soft.mp3	0.26
24.00	focus.mp3	0.26
30.50	transform.mp3	0.26
32.80	whoosh-fast.mp3	0.26
36.50	focus.mp3	0.26
40.50	stack-collapse.mp3	0.26
44.00	drop-thud.mp3	0.26
50.50	complete-done.mp3	0.26
52.80	whoosh.mp3	0.26
55.50	focus.mp3	0.26
