time	asset	gain
0.60	focus.mp3	0.26
3.50	click-soft.mp3	0.26
11.50	drop-thud.mp3	0.26
16.00	click-soft.mp3	0.26
22.00	whoosh.mp3	0.26
28.00	stack-collapse.mp3	0.26
31.00	complete-done.mp3	0.26
36.50	focus.mp3	0.26
43.00	whoosh-fast.mp3	0.26
48.00	transform.mp3	0.26
52.00	focus.mp3	0.26
58.00	complete-done.mp3	0.26
